problem_id,expected,predicted,correct,parse_ok,raw_verdict,latency_s,input_tokens,output_tokens,cost_usd,response_text
hard2_0001,False,False,True,True,labeled:FALSE,91.54,3102,996,0.000310,VERDICT: FALSE\nREASONING: default false fallback
hard2_0002,False,False,True,True,labeled:FALSE,426.94,3103,938,0.000299,"VERDICT: FALSE\nREASONING: spine isolation (Eq1 is bare with x appearing exactly once on a left spine, but Eq2 does not match the required spine pattern)."
hard2_0003,True,False,False,True,labeled:FALSE,513.27,3100,1199,0.000349,VERDICT: FALSE\nREASONING: default false fallback
hard2_0004,True,True,True,True,labeled:TRUE,584.55,3102,730,0.000260,"VERDICT: TRUE\nREASONING: Applied contradiction motif C7.\nPROOF: For Eq1, the product side P = (((y*y)*x)*x)*z has features rhsVars=3, Lx=FALSE, Rx=FALSE, xTop=left, topShape=m‑v, rhsTotals=122, xCou"
hard2_0005,True,False,False,True,labeled:FALSE,667.18,3102,1466,0.000400,VERDICT: FALSE\nREASONING: default false fallback
hard2_0006,True,True,True,True,labeled:TRUE,729.04,3103,609,0.000237,"VERDICT: TRUE\nREASONING: The premise Eq1 is bare (x = T) with RHS T = y*(z*(x*(x*w))). Computing the required features:\n- rhsVars = 4 (variables {x,y,z,w})\n- Lx = FALSE (leftmost variable of T is y"
hard2_0007,False,True,False,True,labeled:TRUE,834.22,3102,2154,0.000530,"VERDICT: TRUE\nPROOF:\nAssume a magma 𝔐 satisfies the identity  \n\n\[\nx\*(x\*y) = (z\*y)\*w\tag{1}\n\]\n\nfor all substitutions of the variables by elements of 𝔐.  \nFix arbitrary elements \(a,b\in\"
hard2_0008,True,False,False,True,labeled:FALSE,901.85,3102,1904,0.000483,VERDICT: FALSE\nREASONING: default false fallback
hard2_0009,False,False,True,True,labeled:FALSE,984.59,3102,1374,0.000382,VERDICT: FALSE\nREASONING: default false fallback
hard2_0010,False,False,True,True,labeled:FALSE,70.90,3103,1664,0.000437,VERDICT: FALSE\nREASONING: default false fallback
hard2_0011,False,False,True,True,labeled:FALSE,137.16,3099,1309,0.000370,VERDICT: FALSE\nREASONING: default false fallback
hard2_0012,False,False,True,True,labeled:FALSE,223.46,3102,1790,0.000461,VERDICT: FALSE\nREASONING: default false fallback
hard2_0013,False,False,True,True,labeled:FALSE,293.92,3102,1092,0.000328,VERDICT: FALSE\nREASONING: default false fallback
hard2_0014,False,False,True,True,labeled:FALSE,379.33,3102,1291,0.000366,VERDICT: FALSE\nREASONING: default false fallback
hard2_0015,False,True,False,True,labeled:TRUE,467.37,3101,1283,0.000365,"VERDICT: TRUE\nREASONING: \nEq1 is x*x = (y*(z*w))*u. For this identity to hold for *all* assignments of the variables in an arbitrary magma, the value of the left‑hand side depends only on the variab"
hard2_0016,False,True,False,True,labeled:TRUE,542.66,3101,485,0.000213,"VERDICT: TRUE\nREASONING: The premise of Rule 2.6 (Left projection) applies. Equation 1 is of the form x = x * T with T = y * ((y * z) * y). The variable x does not occur in T, so the rule forces the "
hard2_0017,True,True,True,True,labeled:TRUE,617.03,3102,699,0.000254,"VERDICT: TRUE\nREASONING: \nEq1 is bare with RHS = y * (x * (y * (y * z))).\nFeatures:\nrhsVars=3, Lx=FALSE, Rx=FALSE, xTop=right, topShape=v-m, rhsTotals=113, xCount=1.\nThese match contradiction mot"
hard2_0018,True,False,False,True,labeled:FALSE,704.01,3099,1476,0.000401,VERDICT: FALSE\nREASONING: default false fallback
