problem_id,expected,predicted,correct,parse_ok,raw_verdict,latency_s,input_tokens,output_tokens,cost_usd,response_text
hard1_0001,False,False,True,True,VERDICT: FALSE,25.72,2468,94,0.000277,"VERDICT: FALSE\nRULE: default false\n\nThe given equations do not match any of the true routes, and no clear syntactic false route applies directly. Given the complexity and the specific nature of the"
hard1_0002,False,False,True,True,VERDICT: FALSE,41.36,2493,106,0.000283,"VERDICT: FALSE\nRULE: default false\n\nThe given equations do not match any of the exact TRUE routes, and no clear syntactic FALSE route applies directly. Given the complexity and the specific nature "
hard1_0003,True,False,False,True,VERDICT: FALSE,63.03,2466,115,0.000283,"VERDICT: FALSE\nRULE: default false\n\nThe given equations do not match any of the exact TRUE routes, and no clear syntactic FALSE route applies directly. Given the complexity and the specific nature "
hard1_0004,False,False,True,True,VERDICT: FALSE,17.34,2469,131,0.000289,"VERDICT: FALSE\nRULE: default false\n\nThe given equations do not match any of the exact TRUE routes, and no syntactic FALSE route applies directly. The equations given are (x * y) * x = (x * z) * w a"
hard1_0005,False,False,True,True,VERDICT: FALSE,35.91,2492,90,0.000278,"VERDICT: FALSE\nRULE: default false\n\nThe given equations do not match any of the exact TRUE routes, and no clear syntactic FALSE route applies directly. Given the complexity and the specific nature "
hard1_0006,False,False,True,True,VERDICT: FALSE,57.84,2461,130,0.000288,"VERDICT: FALSE\nRULE: default false\n\nThe given equations do not match any of the true routes, and no syntactic false route applies directly. The equations given are x * x = (x * y) * z and x * x = ("
hard1_0007,True,False,False,True,VERDICT: FALSE,9.13,2492,115,0.000286,"VERDICT: FALSE\nRULE: default false\n\nThe given equations do not match any of the exact TRUE routes, and no clear syntactic FALSE route applies directly. The equations given are x = (y * (y * (y * z)"
hard1_0008,False,False,True,True,VERDICT: FALSE,32.11,2493,73,0.000273,"VERDICT: FALSE\nRULE: default false\n\nThe given equations do not match any of the exact TRUE routes, and no clear syntactic FALSE route applies directly. The equations are complex and do not immediat"
hard1_0009,False,False,True,True,VERDICT: FALSE,53.05,2469,58,0.000265,"VERDICT: FALSE\nRULE: default false\n\nThe given equations do not match any of the true routes, and no clear syntactic false route applies directly. Given the complexity of the equations and the lack "
hard1_0010,False,False,True,True,VERDICT: FALSE,35.68,2469,81,0.000273,"VERDICT: FALSE\nRULE: default false\n\nThe given equations do not match any of the true routes, and there is no clear syntactic false route that applies directly. Given the complexity and the specific"
hard1_0011,False,False,True,True,VERDICT: FALSE,30.72,2471,73,0.000270,"VERDICT: FALSE\nRULE: default false\n\nThe given equations do not match any of the true routes, and no clear syntactic false route applies directly. The equations are complex and do not immediately su"
hard1_0012,False,False,True,True,VERDICT: FALSE,49.71,2469,62,0.000267,"VERDICT: FALSE\nRULE: default false\n\nThe given equations do not match any of the true routes, and there is no clear syntactic false route that applies directly. Given the complexity and the fact tha"
hard1_0013,True,False,False,True,VERDICT: FALSE,6.02,2467,94,0.000277,"VERDICT: FALSE\nRULE: default false\n\nThe given equations do not match any of the true routes, and no clear syntactic false route applies directly. Given the complexity and the specific nature of the"
hard1_0014,False,False,True,True,VERDICT: FALSE,23.74,2494,82,0.000276,"VERDICT: FALSE\nRULE: default false\n\nThe given equations do not match any of the exact TRUE routes, and no clear syntactic FALSE route applies directly. The equations are complex and do not immediat"
hard1_0015,False,False,True,True,VERDICT: FALSE,46.21,2468,96,0.000278,"VERDICT: FALSE\nRULE: default false\n\nThe given equations do not match any of the true routes, and no clear syntactic false route applies directly. The equations given are x * x = x * (y * (z * y)) a"
