problem_id,expected,predicted,correct,parse_ok,raw_verdict,latency_s,input_tokens,output_tokens,cost_usd,response_text
hard1_0001,False,True,False,True,VERDICT: TRUE,177.09,2600,1024,0.000774,VERDICT: TRUE\nRULE: contradiction motif\n\nReasoning:\n1. Equation 1 is bare: x = y * (y * ((x * y) * x)).\n2. Normalize Equation 1: x is the single variable on the left. The product side P is y * (y
hard1_0002,False,False,True,True,VERDICT: FALSE,248.53,2601,287,0.000479,"VERDICT: FALSE\nRULE: right-zero witness\n\nReasoning:\n1. In a right-zero magma (a*b = b), Equation 1 becomes z = w, which is not true for all z, w. Wait, the rule says Eq1 must hold for ALL assignme"
hard1_0003,True,True,True,True,VERDICT: TRUE,331.90,2598,152,0.000425,VERDICT: TRUE\nRULE: right projection\n\nReasoning:\n1. Equation 1 is bare: x = ((y * y) * z) * x.\n2. It matches the form x = T * x where T = ((y * y) * z) does not contain x.\n3. According to Rule 2
hard1_0004,False,False,True,True,VERDICT: FALSE,73.24,2601,205,0.000446,"VERDICT: FALSE\nRULE: right-zero witness\n\nReasoning:\n1. In a right-zero magma (a * b = b), Equation 1 becomes x = w. This is not an identity, so Equation 1 does not hold for all assignments in a ri"
hard1_0005,False,True,False,True,VERDICT: TRUE,230.22,2600,656,0.000626,VERDICT: TRUE\nRULE: contradiction motif\n\nReasoning:\n1. Equation 1 is bare: x = ((y * z) * (z * x)) * y.\n2. Normalize: x is the single variable on the left. The product side P is ((y * z) * (z * x
hard1_0006,False,False,True,True,VERDICT: FALSE,345.99,2593,395,0.000521,"VERDICT: FALSE\nRULE: count exclusion\n\nReasoning:\n1. Equation 1 is x * x = (x * y) * z.\n2. The variable counts (AB) for the left side of Eq1 are {x: 2} and for the right side are {x: 1, y: 1, z: 1"
hard1_0007,True,True,True,True,VERDICT: TRUE,53.07,2600,640,0.000620,VERDICT: TRUE\nRULE: contradiction motif\n\nReasoning:\n1. Equation 1 is bare: $x = (y * (y * (y * z))) * x$.\n2. Normalize: $x$ is the single variable on the left. The product side $P$ is $(y * (y * 
hard1_0008,False,True,False,True,VERDICT: TRUE,186.85,2601,135,0.000418,"VERDICT: TRUE\nRULE: left projection\n\nReasoning:\n1. Equation 1 is bare: x = x * (y * ((y * z) * y)).\n2. The term T = (y * ((y * z) * y)) does not contain x.\n3. According to Rule 2.6, this forces "
hard1_0009,False,True,False,True,VERDICT: TRUE,308.25,2601,258,0.000467,VERDICT: TRUE\nRULE: contradiction motif\n\nReasoning:\n1. Equation 1 is bare: x = ((x * x) * (y * z)) * y.\n2. Normalize Equation 1: x is the single variable on the left. The product side P is ((x * 
hard1_0010,False,False,True,True,VERDICT: FALSE,26.32,2601,268,0.000471,"VERDICT: FALSE\nRULE: right-zero witness\n\nReasoning:\n1. In a right-zero magma (a * b = b), Equation 1 becomes y = z, which is not true for all y, z. Wait, the rule says Eq1 must hold for ALL assign"
hard1_0011,False,True,False,True,VERDICT: TRUE,226.95,2603,1024,0.000774,VERDICT: TRUE\nRULE: contradiction motif\n\nReasoning:\n1. Equation 1 is bare: x = (x * (y * z)) * (w * y).\n2. Normalize Equation 1: x is the single variable on the left. The product side P is (x * (
hard1_0012,False,False,True,True,VERDICT: FALSE,298.22,2601,122,0.000413,VERDICT: FALSE\nRULE: default false\n\nReasoning:\nEquation 1 is (x * y) * x = (z * w) * u.\nEquation 2 is x * (x * x) = x * (y * y).\nNo TRUE routes (2.1-2.12) apply as Equation 1 is not bare and doe
hard1_0013,True,False,False,True,VERDICT: FALSE,50.34,2599,191,0.000440,"VERDICT: FALSE\nRULE: right-zero witness\n\nReasoning:\n1. In a right-zero magma (a * b = b), Equation 1 (x * y = ((z * y) * x) * x) simplifies to y = x, which is not true for all x, y. Wait, the rule"
hard1_0014,False,True,False,True,VERDICT: TRUE,181.34,2602,544,0.000582,VERDICT: TRUE\nRULE: contradiction motif\n\nReasoning:\n1. Equation 1 is bare: x = (y * x) * (x * (x * z)).\n2. Normalize Equation 1: x is the single variable on the left. The product side P is (y * x
hard1_0015,False,False,True,True,VERDICT: FALSE,272.84,2600,298,0.000483,"VERDICT: FALSE\nRULE: count exclusion\n\nReasoning:\n1. Equation 1 is x * x = x * (y * (z * y)).\n2. The variable counts (AB) for the left side of Eq1 are {x: 2} and for the right side are {x: 1, y: 2"
hard1_0016,False,False,True,True,VERDICT: FALSE,351.16,2603,138,0.000420,VERDICT: FALSE\nRULE: default false\n\nReasoning:\nEquation 1 is a bare equation: x = (x * y) * (x * (y * z)).\nNo TRUE routes (2.1-2.12) apply: it is not a simple projection (x appears on both sides 
hard1_0017,False,False,True,True,VERDICT: FALSE,133.77,2601,366,0.000511,"VERDICT: FALSE\nRULE: right-zero witness\n\nReasoning:\n1. Equation 1 is $x = y * (((x * y) * x) * y)$. In a right-zero magma ($a * b = b$), the rightmost variable of the product is $y$. Thus, Eq1 bec"
hard1_0018,True,True,True,True,VERDICT: TRUE,258.89,2602,656,0.000627,VERDICT: TRUE\nRULE: contradiction motif\n\nReasoning:\n1. Equation 1 is bare: x = ((y * x) * y) * (z * z).\n2. Normalize Equation 1: x is the single variable on the left. The product side P is ((y * 
hard1_0019,False,False,True,True,VERDICT: FALSE,341.82,2599,288,0.000479,"VERDICT: FALSE\nRULE: right-zero witness\n\nReasoning:\n1. In a right-zero magma (a * b = b), Equation 1 (x * y = (x * (y * x)) * z) simplifies to y = z, which is not true for all x, y, z.\n2. Wait, t"
hard1_0020,False,False,True,True,VERDICT: FALSE,65.49,2601,92,0.000401,"VERDICT: FALSE\nRULE: right-zero witness\n\nReasoning:\n1. In a right-zero magma (a * b = b), Equation 1 becomes z = z, which is always true.\n2. In a right-zero magma, Equation 2 becomes z = x.\n3. S"
hard1_0021,False,False,True,True,VERDICT: FALSE,212.83,2598,286,0.000478,"VERDICT: FALSE\nRULE: right-zero witness\n\nReasoning:\n1. Equation 1 is x = y * ((y * x) * (x * y)). In a right-zero magma (a*b = b), the rightmost variable of the product is the result. The rightmos"
hard1_0022,False,False,True,True,VERDICT: FALSE,75.02,2600,247,0.000463,"VERDICT: FALSE\nRULE: right-zero witness\n\nReasoning:\n1. In a right-zero magma (a * b = b), Equation 1 (x * y = (y * (y * x)) * x) simplifies to y = x, which is not true for all x, y. Wait, the rule"
hard1_0023,True,True,True,True,VERDICT: TRUE,336.10,2598,283,0.000477,"VERDICT: TRUE\nRULE: left projection\n\nReasoning:\n1. Equation 1 is bare: x = (x * y) * (z * z).\n2. It matches the form x = x * T where T = (y * (z * z)) is not quite right, but it is x = (x * y) * "
hard1_0024,False,True,False,True,VERDICT: TRUE,362.23,2601,788,0.000679,VERDICT: TRUE\nRULE: contradiction motif\n\nReasoning:\n1. Equation 1 is bare: x = y * (y * ((x * y) * x)).\n2. Normalize Equation 1: x is the single variable on the left. The product side P is y * (y
hard1_0025,False,True,False,True,VERDICT: TRUE,241.75,2601,645,0.000622,VERDICT: TRUE\nRULE: contradiction motif\n\nReasoning:\n1. Equation 1 is bare: x = ((y * (z * z)) * x) * y.\n2. Normalize Equation 1: x is the single variable on the left. The product side P is ((y * 
hard1_0026,False,True,False,True,VERDICT: TRUE,62.50,2600,258,0.000467,"VERDICT: TRUE\nRULE: right projection\n\nReasoning:\n1. Equation 1 is bare: x = ((x * (y * z)) * z) * x.\n2. It matches the form x = T * x where T = ((x * (y * z)) * z). However, the rule 2.7 requires"
hard1_0027,True,True,True,True,VERDICT: TRUE,114.45,2598,610,0.000608,"VERDICT: TRUE\nRULE: left projection\n\nReasoning:\n1. Equation 1 is bare: $x = x * (y * (x * z))$.\n2. However, the rule 2.6 (Left Projection Family) applies if Equation 1 is of the form $x = x * T$ "
hard1_0028,False,False,True,True,VERDICT: FALSE,161.92,2600,254,0.000466,"VERDICT: FALSE\nRULE: right-zero witness\n\nReasoning:\n1. Equation 1 is x * y = z * ((x * x) * y).\n2. In a right-zero magma (a * b = b), Equation 1 becomes y = y, which is always true.\n3. In a righ"
hard1_0029,False,True,False,True,VERDICT: TRUE,300.85,2601,560,0.000588,VERDICT: TRUE\nRULE: contradiction motif\n\nReasoning:\n1. Equation 1 is bare: $x = (y * y) * ((z * x) * x)$.\n2. Normalize: $x$ is the single variable on the left. The product side $P$ is $(y * y) * 
hard1_0030,False,False,True,True,VERDICT: FALSE,19.97,2601,322,0.000493,"VERDICT: FALSE\nRULE: right-zero witness\n\nReasoning:\n1. Equation 1 is x = (y * (x * (y * x))) * y. In a right-zero magma (a*b = b), the rightmost variable of the product side is y. Thus, Eq1 become"
hard1_0031,False,True,False,True,VERDICT: TRUE,137.57,2602,473,0.000553,VERDICT: TRUE\nRULE: contradiction motif\n\nReasoning:\n1. Equation 1 is bare: x = ((y * x) * x) * (x * z).\n2. Normalize Equation 1: x is the single variable on the left. The product side P is ((y * 
hard1_0032,False,True,False,True,VERDICT: TRUE,261.54,2598,699,0.000643,VERDICT: TRUE\nRULE: contradiction motif\n\nReasoning:\n1. Equation 1 is bare: x = ((y * x) * x) * (x * z).\n2. Normalize: x is the single variable on the left. The product side P is ((y * x) * x) * (
hard1_0033,False,True,False,True,VERDICT: TRUE,347.80,2601,180,0.000436,VERDICT: TRUE\nRULE: right projection\n\nReasoning:\n1. Equation 1 is bare: $x = ((y * (z * y)) * y) * x$.\n2. It has the form $x = T * x$ where $T = ((y * (z * y)) * y)$ does not contain $x$.\n3. Acc
hard1_0034,True,False,False,True,VERDICT: FALSE,118.48,2596,333,0.000497,"VERDICT: FALSE\nRULE: right-zero witness\n\nReasoning:\n1. In a right-zero magma (a * b = b), Equation 1 (x * y = (y * x) * z) simplifies to y = z. This is not an identity for all x, y, z, so Equation"
hard1_0035,True,True,True,True,VERDICT: TRUE,310.58,2601,144,0.000422,"VERDICT: TRUE\nRULE: left projection\n\nReasoning:\n1. Equation 1 is bare: $x = x * ((y * z) * (w * u))$.\n2. The term $T = ((y * z) * (w * u))$ does not contain $x$.\n3. According to Rule 2.6, this f"
hard1_0036,False,False,True,True,VERDICT: FALSE,455.40,2599,224,0.000453,"VERDICT: FALSE\nRULE: count exclusion\n\nReasoning:\n1. Equation 1 is x * x = y * (z * (x * z)).\n2. The variable counts (AB) for Equation 1 are: Left side {x: 2}, Right side {y: 1, z: 2, x: 1}.\n3. S"
hard1_0037,False,True,False,True,VERDICT: TRUE,372.85,2601,754,0.000666,VERDICT: TRUE\nRULE: contradiction motif\n\nReasoning:\n1. Equation 1 is bare: x = y * (((y * z) * y) * x).\n2. Normalize: x is the single variable on the left. The product side P is y * (((y * z) * y
hard1_0038,False,False,True,True,VERDICT: FALSE,192.17,2599,240,0.000460,"VERDICT: FALSE\nRULE: right-zero witness\n\nReasoning:\n1. In a right-zero magma (a * b = b), Equation 1 (x * y = (x * (x * y)) * z) simplifies to y = z, which is not true for all x, y, z.\n2. Wait, t"
hard1_0039,False,True,False,True,VERDICT: TRUE,315.69,2601,226,0.000455,"VERDICT: TRUE\nRULE: left projection\n\nReasoning:\n1. Equation 1 is bare: x = x * ((x * y) * (z * z)).\n2. However, the rule 2.6 (Left Projection Family) applies if Equation 1 is of the form x = x * "
hard1_0040,True,True,True,True,VERDICT: TRUE,29.22,2600,145,0.000422,"VERDICT: TRUE\nRULE: left projection\n\nReasoning:\n1. Equation 1 is bare: x = x * ((y * (z * w)) * w).\n2. It matches the form x = x * T, where T = ((y * (z * w)) * w) and T does not contain x.\n3. T"
hard1_0041,True,True,True,True,VERDICT: TRUE,213.75,2600,1024,0.000774,VERDICT: TRUE\nRULE: contradiction motif\n\nReasoning:\n1. Equation 1 is bare: x = (((y * x) * y) * z) * x.\n2. Normalize Equation 1: x is the single variable on the left. The product side P is (((y *
hard1_0042,False,True,False,True,VERDICT: TRUE,323.39,2599,410,0.000528,VERDICT: TRUE\nRULE: contradiction motif\n\nReasoning:\n1. Equation 1 is bare: x = (y * x) * (x * z).\n2. Normalize: x is the single variable on the left. The product side P is (y * x) * (x * z).\n3. 
hard1_0043,False,False,True,True,VERDICT: FALSE,10.30,2599,80,0.000396,"VERDICT: FALSE\nRULE: default false\n\nReasoning:\nEquation 1 is not bare, so projection and contradiction motifs do not apply.\nNo TRUE routes (exact renaming, singleton collapse, constant operation,"
hard1_0044,True,True,True,True,VERDICT: TRUE,170.14,2598,164,0.000429,VERDICT: TRUE\nRULE: right projection\n\nReasoning:\n1. Equation 1 is bare: x = (y * (y * z)) * x.\n2. It matches the form x = T * x where T = (y * (y * z)) does not contain x.\n3. According to Rule 2
hard1_0045,False,True,False,True,VERDICT: TRUE,341.63,2603,733,0.000658,VERDICT: TRUE\nRULE: contradiction motif\n\nReasoning:\n1. Equation 1 is bare: $x = (y * x) * (x * (x * z))$.\n2. Normalize Equation 1: $x$ is the single variable on the left. The product side $P$ is 
hard1_0046,True,False,False,True,VERDICT: FALSE,60.83,2599,199,0.000443,"VERDICT: FALSE\nRULE: right-zero witness\n\nReasoning:\n1. In a right-zero magma (a * b = b), Equation 1 (x * y = y * ((x * y) * z)) simplifies to y = z. This is not an identity for all x, y, z, so Eq"
