problem_id,expected,predicted,correct,parse_ok,raw_verdict,latency_s,input_tokens,output_tokens,cost_usd,response_text
hard2_0001,False,True,False,True,TRUE,443.37,2512,1024,0.000293,"We need to decide if Eq1: x * (y * z) = (y * w) * w implies Eq2: x * (y * y) = (z * w) * u over all magmas.\n\nWe must follow steps.\n\nFirst, quick meta-check: both equations are not bare (both sides"
hard2_0002,False,True,False,True,TRUE,569.40,2509,1024,0.000292,"We need to decide if Eq1 implies Eq2 over all magmas.\n\nEq1: x = y * ((y * (y * x)) * x)\n\nEq2: x = (y * (z * y)) * (y * x)\n\nWe need to see if Eq1 forces Eq2 in all magmas.\n\nFirst, check steps.\"
hard2_0003,True,True,True,True,TRUE,704.96,2510,1024,0.000292,"We need to decide if Eq1: x * y = y * (x * (z * x)) implies Eq2: x * y = (y * (z * x)) * y over all magmas.\n\nWe must follow steps.\n\nFirst, parse equations.\n\nEq1: left side L1 = x * y. Right side"
hard2_0004,True,True,True,True,TRUE,707.72,2510,1024,0.000292,"We need to decide if Eq1 implies Eq2 over all magmas.\n\nEq1: x = (((y * y) * x) * x) * z\n\nEq2: x = y * ((x * (y * z)) * w)\n\nWe must follow steps.\n\nFirst, read both equations as binary trees.\n\"
hard2_0005,True,False,False,True,false,599.48,2510,1024,0.000292,We need to decide if Eq1 implies Eq2 over all magmas.\n\nEq1: x = y * ((z * (z * x)) * y)\n\nEq2: x = (x * ((x * y) * y)) * x\n\nWe need to see if Eq1 forces Eq2 in all magmas. Likely false. Use proje
hard2_0006,True,True,True,True,TRUE,16.13,2498,1024,0.000292,We need to decide if Eq1 implies Eq2 over all magmas.\n\nEq1: x = y * (z * (x * (x * w)))\n\nEq2: x = ((y * y) * x) * (y * y)\n\nWe must follow steps.\n\nStep0: Quick meta-check.\n\nBoth equations are
hard2_0007,False,False,True,True,false,49.98,2514,1024,0.000293,We need to decide if Eq1: x * (x * y) = (z * y) * w implies Eq2: x * (x * y) = y * (z * y) over all magmas.\n\nWe must follow steps. Let's parse.\n\nEq1: left side L1 = x * (x * y). Right side R1 = (z
hard2_0008,True,True,True,True,TRUE,118.11,2497,1024,0.000292,"We need to decide if Eq1 implies Eq2 over all magmas.\n\nEq1: x = y * (x * (x * (z * y)))\n\nEq2: x = x * (x * ((y * y) * x))\n\nWe need to see if Eq1 forces Eq2 in all magmas.\n\nFirst, check steps.\"
hard2_0009,False,True,False,True,TRUE,213.31,2497,1024,0.000292,"We need to decide if Eq1 implies Eq2 over all magmas.\n\nEq1: x = y * ((x * z) * (z * y))\n\nEq2: x = ((x * y) * (y * y)) * y\n\nWe must follow steps.\n\nFirst, quick meta-check: both equations are ba"
hard2_0010,False,True,False,True,TRUE,292.03,2498,1024,0.000292,"We need to decide if Eq1 implies Eq2 over all magmas.\n\nEq1: x = (x * y) * ((x * y) * y)\n\nEq2: x = (x * (x * (x * x))) * y\n\nWe need to see if Eq1 forces Eq2 in all magmas.\n\nFirst, apply steps.\"
hard2_0011,False,True,False,True,TRUE,362.93,2509,1024,0.000292,"We need to decide if Eq1 implies Eq2 over all magmas.\n\nEq1: x = y * ((x * (x * y)) * y)\n\nEq2: x = (y * (z * z)) * w\n\nWe must follow steps.\n\nFirst, quick meta-check: both equations are of form "
