problem_id,expected,predicted,correct,parse_ok,raw_verdict,latency_s,input_tokens,output_tokens,cost_usd,response_text
hard1_0001,False,False,True,True,VERDICT: FALSE,402.34,2565,2301,0.001664,VERDICT: FALSE  \nRULE: default false  \nNo exact TRUE or syntactic FALSE routes apply. Eq1 is bare with 2 variables; no collapse/projection motifs match. No small witnesses distinguish.
hard1_0002,False,False,True,True,VERDICT: FALSE,91.19,2566,2498,0.001762,"VERDICT: FALSE  \nRULE: default false  \n\nNo TRUE or syntactic FALSE routes fired. No small finite witnesses apply, as Equation 1 fails in left-zero, right-zero, XOR parity, and constant magmas. No t"
hard1_0003,True,True,True,True,VERDICT: TRUE,221.50,2563,1033,0.001029,"VERDICT: TRUE  \nRULE: right projection  \nEq1 is bare of form x = T * x with no x in T, forcing right projection (a*b = b).  \nUnder right projection, both sides of Eq2 collapse to their rightmost va"
hard1_0004,False,False,True,True,VERDICT: FALSE,401.58,2566,9228,0.005127,"VERDICT: FALSE\nRULE: default false\nNo TRUE or syntactic FALSE routes apply. A 4-element magma satisfies Equation 1 everywhere but falsifies Equation 2 at x=0, y=1, z=0."
hard1_0005,False,True,False,True,VERDICT: TRUE,77.08,2565,5317,0.003171,VERDICT: TRUE  \nRULE: structural heuristic  \nEq1 is bare with 3 variables; Eq2 has 2 variables.  \nImbalance of Eq1 is 4; imbalance of Eq2 is 6 (>4).  \nT5 fires after no prior STEP 2 routes trigger
hard1_0006,False,False,True,True,VERDICT: FALSE,196.51,2558,970,0.000997,"VERDICT: FALSE  \nRULE: leftmost exclusion  \nEq1 has leftmost variable x on both sides, but Eq2 has x on left and y on right.  \nThis syntactic exclusion fires exactly."
hard1_0007,True,True,True,True,VERDICT: TRUE,333.99,2565,869,0.000947,"VERDICT: TRUE  \nRULE: right projection  \nEquation 1 is x = T * x with T = (y * (y * (y * z))) containing no x, forcing right projection (a * b = b).  \nUnder right projection, left side x * y collap"
hard1_0008,False,True,False,True,VERDICT: TRUE,14.69,2566,742,0.000884,"VERDICT: TRUE  \nRULE: left projection  \nEquation 1 is x = x * T with T = y * ((y * z) * y) containing no x, forcing left projection (a * b = a).  \nUnder left projection, Equation 2's right side x *"
hard1_0009,False,True,False,True,VERDICT: TRUE,178.69,2566,1290,0.001158,"VERDICT: TRUE  \nRULE: contradiction motif  \nEq1 is bare with rhsVars=3, Lx=true (leftmost x), xTop=left (x only in left subtree of top split), topShape=m-v (product*variable), matching C8 motif.  \n"
hard1_0010,False,False,True,True,VERDICT: FALSE,380.44,2566,8638,0.004832,"VERDICT: FALSE  \nRULE: default false  \nNo TRUE or syntactic FALSE routes apply. No small witnesses decide as Equation 1 fails in standard projections, parity, and constants. Counterexample exists in"
