problem_id,expected,predicted,correct,parse_ok,raw_verdict,latency_s,input_tokens,output_tokens,cost_usd,response_text
hard3_0001,True,True,True,True,labeled:TRUE,86.14,3270,478,0.000649,"STEP 1. EXTRACT FEATURES\nEq1: x = y * x\n- Left side: x (bare)\n- Right side: y * x\n- WORD(Eq1): LHS=[x], RHS=[y, x]\n- SET(Eq1): LHS={x}, RHS={y, x}\n- AB(Eq1): LHS={x:1}, RHS={y:1, x:1}\n\nEq2: x "
hard3_0002,True,True,True,True,labeled:TRUE,317.93,3274,2940,0.001634,REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = x * (x * y)\nEq2: x = (x * ((x * x) * x)) * x\nEq1 is bare.\n\nSTEP 2. TRUE ROUTES\n2.1-2.4: No match.\n2.5: Eq1 is x = x * (x * y). This does not match 
hard3_0003,True,False,False,True,labeled:FALSE,1770.03,3274,1351,0.000999,"STEP 1. EXTRACT FEATURES\nEq1: x = y * (x * x)\n- Leftmost: x (LHS), y (RHS)\n- Rightmost: x (LHS), x (RHS)\n- WORD(LHS) = [x], WORD(RHS) = [y, x, x]\n- SET(LHS) = {x}, SET(RHS) = {x, y}\n- AB(LHS) = "
hard3_0004,True,True,True,True,labeled:TRUE,453.43,3274,199,0.000538,"REASONING: Eq1 is x = y * (z * w). This is a bare equation where the variable x does not appear in the product term T = y * (z * w). According to RULE: singleton collapse (Step 2.3), if Eq1 has the fo"
hard3_0005,True,True,True,True,labeled:TRUE,503.38,3273,366,0.000605,REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = (y * z) * x\nEq2: x * y = y * ((y * x) * y)\n\nSTEP 2. TRUE ROUTES\n2.1-2.4: No match.\n2.5: Eq1 is bare (x = T). Normalized: x = (y * z) * x. Not a matc
hard3_0006,True,True,True,True,labeled:TRUE,526.34,3272,1770,0.001166,REASONING: Eq1 is x * x = x * y.\nSTEP 1: Eq1 is not bare.\nSTEP 2:\n- 2.1: Not exact renaming.\n- 2.2: Eq2 is not x = x.\n- 2.3: Eq1 is not x = T.\n- 2.4: Eq1 has x on both sides.\n- 2.5-2.9: Eq1 is 
hard3_0007,False,False,True,True,labeled:FALSE,584.15,3272,608,0.000701,REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x * x = x * y\nEq2: x * (y * z) = (x * z) * w\n\nSTEP 2. TRUE ROUTES\n- 2.1 Exact renaming: No.\n- 2.2 Tautological target: No.\n- 2.3 Singleton collapse: No
hard3_0008,True,True,True,True,labeled:TRUE,619.65,3272,668,0.000725,"REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x * x = y * z\n- Left side: x * x (WORD: [x, x], SET: {x}, AB: {x: 2})\n- Right side: y * z (WORD: [y, z], SET: {y, z}, AB: {y: 1, z: 1})\nEq2: x * (x * y) ="
hard3_0009,False,False,True,True,labeled:FALSE,687.03,3277,734,0.000752,"REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = x * (x * (x * y))\n- Bare: Yes (x on left)\n- WORD(LHS): x\n- WORD(RHS): x, x, x, x, y\n- SET(LHS): {x}\n- SET(RHS): {x, y}\n- AB(LHS): {x:1}\n- AB(RHS):"
hard3_0010,False,False,True,True,labeled:FALSE,732.58,3276,747,0.000757,REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = x * (x * (y * x))\nEq2: x * x = (x * (y * x)) * x\nEq1 is bare (single variable x on left).\n\nSTEP 2. TRUE ROUTES\n2.1-2.4: No match.\n2.5 Source-collap
hard3_0011,False,False,True,True,labeled:FALSE,801.38,3277,1063,0.000884,REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = x * (x * (y * z))\nEq2: x = ((x * (y * x)) * x) * x\nEq1 is bare.\n\nSTEP 2. TRUE ROUTES\n2.1-2.4: No match.\n2.5: Source collapse. Eq1 is x = x * (x * (
hard3_0012,False,False,True,True,labeled:FALSE,1025.07,3277,2244,0.001356,"REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = x * (y * (x * x))\n- Bare: Yes (left side is x)\n- WORD(LHS) = [x], WORD(RHS) = [x, y, x, x]\n- SET(LHS) = {x}, SET(RHS) = {x, y}\n- AB(LHS) = {x:1}, AB("
hard3_0013,False,False,True,True,labeled:FALSE,929.41,3277,1107,0.000902,REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = x * (y * (z * x))\nEq2: x = (((x * x) * x) * x) * x\nEq1 is bare.\n\nSTEP 2. TRUE ROUTES\n2.1-2.4: No match.\n2.5: Normalized Eq1 is x = x * (y * (z * x)
hard3_0014,True,True,True,True,labeled:TRUE,928.66,3277,457,0.000642,"REASONING:\nEq1: x = x * (y * (z * y))\nEq2: x = (((x * y) * z) * x) * y\n\nSTEP 1: EXTRACT FEATURES\nEq1: x = x * (y * (z * y))\n- Bare: Yes (x on left)\n- WORD(LHS) = [x], WORD(RHS) = [x, y, z, y]\n"
