problem_id,expected,predicted,correct,parse_ok,raw_verdict,latency_s,input_tokens,output_tokens,cost_usd,response_text
hard2_0001,False,False,True,True,labeled:FALSE,26.91,3280,690,0.000735,REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x * (y * z) = (y * w) * w\nEq2: x * (y * y) = (z * w) * u\n\nSTEP 2. TRUE ROUTES\n- 2.1 Exact renaming: No.\n- 2.2 Tautological target: No.\n- 2.3 Singleton 
hard2_0002,False,False,True,True,labeled:FALSE,116.38,3281,1052,0.000880,REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = y * ((y * (y * x)) * x)\nEq2: x = (y * (z * y)) * (y * x)\n\nEq1 is bare.\nNormalized Eq1: x = y * ((y * (y * x)) * x)\nP = y * ((y * (y * x)) * x)\nrhsV
hard2_0003,True,False,False,True,labeled:FALSE,128.50,3278,694,0.000737,REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x * y = y * (x * (z * x))\nEq2: x * y = (y * (z * x)) * y\n\nSTEP 2. TRUE ROUTES\n- 2.1 Exact identity: No.\n- 2.2 Tautological target: No.\n- 2.3 Singleton 
hard2_0004,True,True,True,True,labeled:TRUE,144.50,3280,536,0.000674,"REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = (((y * y) * x) * x) * z\nEq2: x = y * ((x * (y * z)) * w)\n\nEq1 is bare (single variable x on left).\nP = (((y * y) * x) * x) * z\nrhsVars = 3 {x, y, z}"
hard2_0005,True,False,False,True,labeled:FALSE,186.69,3280,1271,0.000968,"REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = y * ((z * (z * x)) * y)\nEq2: x = (x * ((x * y) * y)) * x\n\nEq1 is bare (x = T).\nT = y * ((z * (z * x)) * y)\nWORD(T) = [y, z, z, x, y]\nSET(T) = {x, y"
hard2_0006,True,True,True,True,labeled:TRUE,217.44,3281,485,0.000653,REASONING:\nEq1: x = y * (z * (x * (x * w)))\nEq2: x = ((y * y) * x) * (y * y)\n\nSTEP 1: EXTRACT FEATURES\nEq1: bare (x = T). T = y * (z * (x * (x * w))).\nEq2: bare (x = S). S = ((y * y) * x) * (y *
hard2_0007,False,False,True,True,labeled:FALSE,280.88,3280,875,0.000809,"REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x * (x * y) = (z * y) * w\nEq2: x * (x * y) = y * (z * y)\n\nEq1:\nLHS: x * (x * y) | WORD: x, x, y | SET: {x, y} | AB: {x:2, y:1}\nRHS: (z * y) * w | WORD: "
hard2_0008,True,True,True,True,labeled:TRUE,312.76,3280,418,0.000626,"REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = y * (x * (x * (z * y)))\nEq2: x = x * (x * ((y * y) * x))\n\nEq1 is bare (single variable x on left).\nP = y * (x * (x * (z * y)))\nrhsVars = 3 {x, y, z}"
hard2_0009,False,False,True,True,labeled:FALSE,435.65,3280,781,0.000772,"REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = y * ((x * z) * (z * y))\nEq2: x = ((x * y) * (y * y)) * y\n\nEq1 is bare (x = T).\nT = y * ((x * z) * (z * y))\nvars(T) = {x, y, z}\nx is in T.\n\nSTEP 2"
hard2_0010,False,False,True,True,labeled:FALSE,27.50,3281,1014,0.000865,REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = (x * y) * ((x * y) * y)\nEq2: x = (x * (x * (x * x))) * y\nEq1 is bare (x = T).\n\nSTEP 2. TRUE ROUTES\n2.1-2.4: No match.\n2.5: Normalized Eq1: x = (x *
