problem_id,expected,predicted,correct,parse_ok,raw_verdict,latency_s,input_tokens,output_tokens,cost_usd,response_text
hard3_0001,True,False,False,True,labeled:FALSE,471.39,3087,18,0.000314,VERDICT: FALSE\nREASONING: default false fallback \nPROOF:
hard3_0002,True,False,False,True,labeled:FALSE,509.04,3091,474,0.000461,"VERDICT: FALSE\nREASONING: Apply STEP 1 to Eq1: x = x * (x * y). \n- WORD: x,x,y \n- PARITY: x=even, y=odd\n- SET: {x,y}\n- AB: {x:2, y:1}\n- leftmost: x\n- rightmost: y\n- bare: yes, x = x * T, T = x"
hard3_0003,True,False,False,True,labeled:FALSE,519.32,3091,252,0.000390,VERDICT: FALSE\nREASONING: Apply STEP 3.0 Spine Isolation. Eq1: x = y * (x * x) is bare and x appears exactly once in the product side. The path from the root to x is R (y*(x*x) → x*x is right child o
hard3_0004,True,False,False,True,labeled:FALSE,512.75,3091,14,0.000314,VERDICT: FALSE\nREASONING: default false fallback
hard3_0005,True,False,False,True,labeled:FALSE,524.95,3090,18,0.000315,VERDICT: FALSE\nREASONING: default false fallback \nPROOF:
hard3_0006,True,False,False,True,labeled:FALSE,603.49,3089,869,0.000587,"VERDICT: FALSE\nREASONING: Apply STEP 1. Eq1: x * x = x * y, Eq2: x * (x * x) = x * (y * z). \nFor STEP 2, check each TRUE route. \n2.1 Exact identity: Eq2 is not identical to Eq1. \n2.2 Tautological "
hard3_0007,False,False,True,True,labeled:FALSE,539.22,3089,14,0.000313,VERDICT: FALSE\nREASONING: default false fallback
hard3_0008,True,False,False,True,labeled:FALSE,551.44,3089,18,0.000315,VERDICT: FALSE\nREASONING: default false fallback \nPROOF:
hard3_0009,False,False,True,True,labeled:FALSE,603.11,3094,632,0.000512,"VERDICT: FALSE\nREASONING: Analyzing the given equations, we have Eq1: x = x * (x * (x * y)) and Eq2: x = (x * (y * (x * x))) * z. We will follow the steps to determine if Eq1 implies Eq2 over all mag"
hard3_0010,False,False,True,True,labeled:FALSE,569.66,3093,14,0.000314,VERDICT: FALSE\nREASONING: default false fallback
hard3_0011,False,False,True,True,labeled:FALSE,618.93,3094,560,0.000489,"VERDICT: FALSE\nREASONING: To determine if the implication x = x * (x * (y * z)) implies x = ((x * (y * x)) * x) * x over all magmas, we follow the steps provided.\n\nFirst, we analyze the given equat"
hard3_0012,False,False,True,True,labeled:FALSE,635.36,3094,542,0.000483,"VERDICT: FALSE\nREASONING: Apply STEP 1. Eq1: x = x * (y * (x * x)), Eq2: x * x = (x * y) * (x * x). \nExtract features for Eq1 and Eq2. \nFor Eq1: WORD = [x, y, x, x], PARITY = [odd, odd, even, even]"
hard3_0013,False,False,True,True,labeled:FALSE,617.65,3094,14,0.000314,VERDICT: FALSE\nREASONING: default false fallback
hard3_0014,True,False,False,True,labeled:FALSE,667.31,3094,367,0.000427,"VERDICT: FALSE\nREASONING: Apply STEP 1. EXTRACT FEATURES to Eq1: x = x * (y * (z * y)). \nEq1 is bare, so we normalize it as x = P where P = x * (y * (z * y)).\nCompute features of P:\n- rhsVars = 3 "
hard3_0015,True,False,False,True,labeled:FALSE,697.25,3093,852,0.000582,"VERDICT: FALSE\nREASONING: Apply STEP 1. EXTRACT FEATURES to Eq1: x = x * (y * (z * z)). \nEq1 is bare, with x on the left and x * (y * (z * z)) on the right.\nThe right-hand side (RHS) of Eq1 has the"
hard3_0016,False,False,True,True,labeled:FALSE,373.32,3094,208,0.000376,"VERDICT: FALSE\nREASONING: Apply STEP 1. Eq1: x = y * (x * (x * x)), Eq2: x * y = (y * y) * (y * y). \nFor Eq1: leftmost variable = y, rightmost variable = x, WORD = [y,x,x,x], PARITY = {y:odd,x:even}"
hard3_0017,False,False,True,True,labeled:FALSE,389.44,3091,400,0.000437,"VERDICT: FALSE\nREASONING: Apply STEP 1 to Eq1: x = y * (y * (x * x)). \n- WORD: [x,y,y,x,x]\n- PARITY: x=odd, y=even\n- SET: {x,y}\n- AB: {x:3, y:2}\n- leftmost: x, rightmost: x\n- bare: yes, x = y *"
hard3_0018,False,False,True,True,labeled:FALSE,391.07,3094,215,0.000378,"VERDICT: FALSE\nREASONING: Apply STEP 1. Eq1: x = y * (y * (x * x)), Eq2: x = y * (z * (y * (x * x))). \nExtract features for Eq1 and Eq2. \nFor Eq1: WORD = [x,y], PARITY = [x:odd,y:even], SET = {x,y}"
hard3_0019,False,False,True,True,labeled:FALSE,394.42,3094,14,0.000314,VERDICT: FALSE\nREASONING: default false fallback
hard3_0020,True,False,False,True,labeled:FALSE,409.44,3095,194,0.000372,"VERDICT: FALSE\nREASONING: Apply STEP 1: EXTRACT FEATURES to Eq1: x = y * (z * (z * x)) and Eq2: x = (x * x) * (x * (y * x)). \nFor Eq1, WORD = [x,y,z], PARITY = [x:odd,y:odd,z:even], SET = {x,y,z}, A"
hard3_0021,False,False,True,True,labeled:FALSE,414.97,3094,18,0.000315,VERDICT: FALSE\nREASONING: default false fallback \nPROOF:
hard3_0022,False,False,True,True,labeled:FALSE,439.37,3093,261,0.000393,"VERDICT: FALSE\nREASONING: Apply STEP 1. Eq1: x = x * ((x * y) * z). Eq2: x * y = x * ((y * x) * y). \nExtract features for Eq1 and Eq2. \nFor Eq1: leftmost variable = x, rightmost variable = z, WORD "
hard3_0023,True,False,False,True,labeled:FALSE,446.39,3088,223,0.000380,"VERDICT: FALSE\nREASONING: Apply STEP 2.6 Left projection. Eq1 is x = x * ((y * z) * x). Here, T = (y * z) * x. The variables in T are {y, z, x}. Since T contains x, we skip this rule. Next, apply STE"
hard3_0024,True,False,False,True,labeled:FALSE,440.49,3094,14,0.000314,VERDICT: FALSE\nREASONING: default false fallback
hard3_0025,False,False,True,True,labeled:FALSE,468.42,3095,404,0.000439,"VERDICT: FALSE\nREASONING: Apply STEP 1 to extract features from Eq1: x = y * ((y * x) * x) and Eq2: x = (y * z) * ((y * y) * x).\nFor Eq1: leftmost variable = y, rightmost variable = x, WORD = [y, y,"
hard3_0026,False,False,True,True,labeled:FALSE,521.40,3095,792,0.000563,"VERDICT: FALSE\nREASONING: Apply STEP 1: EXTRACT FEATURES to Eq1: x = y * ((y * y) * x) and Eq2: x = ((y * y) * z) * (y * x).\nFor Eq1, WORD = [x,y,y,y,x], PARITY = {x:odd,y:even}, SET = {x,y}, AB = {"
hard3_0027,True,False,False,True,labeled:FALSE,501.34,3092,334,0.000416,"VERDICT: FALSE\nREASONING: Apply STEP 1. Eq1: x = y * ((z * x) * x), Eq2: x = (y * y) * (x * x). \nEq1 is bare: x = T where T = y * ((z * x) * x). \nCompute features of T: \nrhsVars = 3, \nLx = FALSE,"
hard3_0028,True,False,False,True,labeled:FALSE,506.13,3095,14,0.000314,VERDICT: FALSE\nREASONING: default false fallback
hard3_0029,False,False,True,True,labeled:FALSE,532.92,3093,261,0.000393,"VERDICT: FALSE\nREASONING: Apply STEP 1 to extract features from Eq1: x = y * ((z * y) * x) and Eq2: x * y = ((y * z) * z) * y.\nFor Eq1, WORD = [x, y, z, y, x], PARITY = [odd, even, odd, even, odd], "
hard3_0030,True,False,False,True,labeled:FALSE,558.90,3094,329,0.000415,"VERDICT: FALSE\nREASONING: Apply STEP 1. EXTRACT FEATURES to Eq1: x = (x * x) * (y * z). \nEq1 is not bare, so we cannot apply the bare-source rules directly. \nHowever, we can still analyze the struc"
hard3_0031,False,False,True,True,labeled:FALSE,533.98,3094,14,0.000314,VERDICT: FALSE\nREASONING: default false fallback
hard3_0032,False,False,True,True,labeled:FALSE,539.22,3094,14,0.000314,VERDICT: FALSE\nREASONING: default false fallback
hard3_0033,True,True,True,True,labeled:TRUE,558.78,3094,140,0.000354,VERDICT: TRUE\nREASONING: Apply STEP 2.5 source-collapse lemmas. Normalize Eq1: x = (y * x) * (z * x). This matches the LEFT PROJ (p*q=p) pattern. Apply the induced projection to Eq2: x * x = ((y * x)
hard3_0034,True,False,False,True,labeled:FALSE,561.49,3095,18,0.000315,VERDICT: FALSE\nREASONING: default false fallback \nPROOF:
hard3_0035,False,False,True,True,labeled:FALSE,586.80,3095,270,0.000396,"VERDICT: FALSE\nREASONING: Apply STEP 1 to extract features from Eq1: x = (y * z) * (z * x) and Eq2: x = y * ((x * (x * y)) * x). \nFor Eq1, WORD = [x,y,z], PARITY = [odd,odd,even], SET = {x,y,z}, AB "
hard3_0036,True,False,False,True,labeled:FALSE,587.10,3095,18,0.000315,VERDICT: FALSE\nREASONING: default false fallback \nPROOF:
hard3_0037,False,False,True,True,labeled:FALSE,629.09,3093,468,0.000459,"VERDICT: FALSE\nREASONING: Apply STEP 1. \nEq1: x = (x * (x * y)) * x \nEq2: x * x = x * ((y * y) * x)\n\nExtract features for Eq1 and Eq2:\n- Eq1: leftmost variable = x, rightmost variable = x, WORD "
hard3_0038,True,False,False,True,labeled:FALSE,637.43,3093,219,0.000379,"VERDICT: FALSE\nREASONING: Apply STEP 1. Eq1: x = (x * (x * y)) * z, Eq2: x * x = x * (x * (y * y)). \nEq1 is bare: x = T where T = (x * (x * y)) * z. \nx appears in T. \nApply STEP 2.8. \nP = (x * (x"
hard3_0039,False,False,True,True,labeled:FALSE,737.69,3095,1680,0.000847,"VERDICT: FALSE\nREASONING: To determine if the implication x = (x * (y * x)) * y implies x = (x * x) * (x * (y * z)) over all magmas, we follow the steps provided.\n\nFirst, we analyze the given equat"
hard3_0040,False,False,True,True,labeled:FALSE,646.53,3094,18,0.000315,VERDICT: FALSE\nREASONING: default false fallback \nPROOF:
hard3_0041,False,False,True,True,labeled:FALSE,27.31,3094,232,0.000384,"VERDICT: FALSE\nREASONING: Apply STEP 1 to extract features from Eq1: x = ((x * x) * x) * y and Eq2: x = (x * ((y * z) * x)) * y.\nFor Eq1, the leftmost variable is x, the rightmost variable is y, WOR"
hard3_0042,False,False,True,True,labeled:FALSE,5.91,3094,14,0.000314,VERDICT: FALSE\nREASONING: default false fallback
hard3_0043,True,False,False,True,labeled:FALSE,18.34,3094,14,0.000314,VERDICT: FALSE\nREASONING: default false fallback
hard3_0044,False,False,True,True,labeled:FALSE,93.49,3093,674,0.000525,"VERDICT: FALSE\nREASONING: Apply STEP 1. Eq1: x = ((x * y) * z) * w, Eq2: x * y = (x * (z * w)) * w. \nEq1 is not bare, so we cannot apply the bare-source rules directly. \nApply STEP 3. \nFor Eq1, WO"
hard3_0045,False,False,True,True,labeled:FALSE,57.87,3094,14,0.000314,VERDICT: FALSE\nREASONING: default false fallback
hard3_0046,True,False,False,True,labeled:FALSE,159.12,3094,963,0.000618,"VERDICT: FALSE\nREASONING: To determine if the implication x = ((y * z) * y) * x implies x = (y * (x * (z * z))) * x over all magmas, we need to follow the steps outlined.\n\nFirst, let's analyze the "
hard3_0047,True,False,False,True,labeled:FALSE,170.66,3093,1106,0.000663,"VERDICT: FALSE\nREASONING: Apply STEP 1 to Eq1: x = ((y * z) * y) * x and Eq2: x * y = ((y * x) * x) * y.\nFor Eq1, WORD = [x,y,z], PARITY = [odd,even,odd], SET = {x,y,z}, AB = [1,2,1].\nFor Eq2, WORD"
hard3_0048,True,False,False,True,labeled:FALSE,154.30,3094,592,0.000499,"VERDICT: FALSE\nREASONING: Analyzing the given equational implication problem over magmas, we first examine if any of the true routes (STEP 2) apply. The given implication is x = ((y * z) * z) * x imp"
hard3_0049,True,False,False,True,labeled:FALSE,137.00,3094,18,0.000315,VERDICT: FALSE\nREASONING: default false fallback \nPROOF:
hard3_0050,False,False,True,True,labeled:FALSE,151.71,3092,14,0.000314,VERDICT: FALSE\nREASONING: default false fallback
hard3_0051,True,False,False,True,labeled:FALSE,162.27,3092,14,0.000314,VERDICT: FALSE\nREASONING: default false fallback
hard3_0052,True,False,False,True,labeled:FALSE,172.12,3093,14,0.000314,VERDICT: FALSE\nREASONING: default false fallback
hard3_0053,True,False,False,True,labeled:FALSE,187.30,3093,14,0.000314,VERDICT: FALSE\nREASONING: default false fallback
hard3_0054,True,False,False,True,labeled:FALSE,201.40,3092,192,0.000371,"VERDICT: FALSE\nREASONING: Apply STEP 1. Eq1: x * y = z * (z * w), Eq2: x * y = (x * (z * w)) * u. \nEq1 is not bare, so we skip to STEP 3 for syntactic checks.\nApply STEP 3.2 PARITY exclusion. \nEq1"
hard3_0055,False,False,True,True,labeled:FALSE,218.73,3092,18,0.000315,VERDICT: FALSE\nREASONING: default false fallback \nPROOF:
